# SNAP pin export table
#
# Product:	Subset_S1A_IW_GRDH_1SDV_20190208T182602_20190208T182631_025842_02E01C_899E_Orb_NR_Cal_Spk_TC
# Created on:	Thu Feb 13 02:03:13 SGT 2020

Name	X	Y	Lon	Lat	Color	Label	Desc
water_1_BR	1544.3185047686093	1028.3686517465976	-1.7035153675999322	6.16504839444359	java.awt.Color[r=0,g=0,b=255]	water_1_BR	
water_2_TL	1606.6510366547882	981.518453945886	-1.69791594099081	6.16925701931843	java.awt.Color[r=0,g=0,b=255]	water_2_TL	
water_2_BR	1614.8591252919687	995.8684717683791	-1.6971785958431913	6.167967935284697	java.awt.Color[r=0,g=0,b=255]	water_2_BR	
water_3_TL	1619.4770594346883	963.921766410509	-1.696763759761045	6.170837756654721	java.awt.Color[r=0,g=0,b=255]	water_3_TL	
water_3_BR	1626.957497419895	971.3526418369147	-1.696091780583643	6.170170229757728	java.awt.Color[r=0,g=0,b=255]	water_3_BR	
water_4_TL	2259.6606076266	1206.7819044060889	-1.639255093162779	6.14902125926824	java.awt.Color[r=0,g=0,b=255]	water_4_TL	
water_4_BR	2272.8264903208146	1219.4894227814511	-1.6380723817974652	6.1478797234702585	java.awt.Color[r=0,g=0,b=255]	water_4_BR	
water_5_TL	1907.1798918663626	875.1588860426709	-1.67091897459526	6.178811461864411	java.awt.Color[r=0,g=0,b=255]	water_5_TL	
water_5_BR	1911.516841925728	880.5531138655497	-1.670529379742781	6.178326890134479	java.awt.Color[r=0,g=0,b=255]	water_5_BR	
water_6_TL	2279.3209692629825	1229.6498096399591	-1.637488972827851	6.146967000389502	java.awt.Color[r=0,g=0,b=255]	water_6_TL	
water_6_BR	2314.2376889881452	1239.769397925047	-1.634352350527808	6.146057942306953	java.awt.Color[r=0,g=0,b=255]	water_6_BR	
water_7_TL	245.28317061141206	1493.3252802296483	-1.820209697128404	6.123280629861689	java.awt.Color[r=0,g=0,b=255]	water_7_TL	
water_7_BR	247.92563923168927	1496.505355700283	-1.819972320133464	6.122994958821697	java.awt.Color[r=0,g=0,b=255]	water_7_BR	
water_8_TL	2069.0527576752793	508.20253431740275	-1.6563776876512222	6.211775711800366	java.awt.Color[r=0,g=0,b=255]	water_8_TL	
water_8_BR	2076.1990028733126	518.4983460747171	-1.6557357295226762	6.210850823293964	java.awt.Color[r=0,g=0,b=255]	water_8_BR	
water_9_TL	1890.6394524001844	1268.1235891126125	-1.672404827553112	6.143510841975689	java.awt.Color[r=0,g=0,b=255]	water_9_TL	
water_9_BR	1902.9697807821722	1287.0304858051677	-1.671297175308737	6.14181240654827	java.awt.Color[r=0,g=0,b=255]	water_9_BR	
water_10_TL	1837.5163208881386	1357.4778324344225	-1.6771769596508683	6.135484013727997	java.awt.Color[r=0,g=0,b=255]	water_10_TL	
water_10_BR	1844.6413586542767	1365.3105729768868	-1.6765369066183433	6.134780386673413	java.awt.Color[r=0,g=0,b=255]	water_10_BR	
water_11_TL	1548.155255831116	1021.7388680969161	-1.703170706387851	6.165643958041882	java.awt.Color[r=0,g=0,b=255]	water_11_TL	
water_11_BR	1579.4363310591107	1045.3397715296014	-1.700360679589751	6.16352385281462	java.awt.Color[r=0,g=0,b=255]	water_11_BR	
water_12_TL	1539.7818993653382	975.0855121960194	-1.70392289779711	6.169834900308006	java.awt.Color[r=0,g=0,b=255]	water_12_TL	
water_12_BR	1563.4217579004217	980.0055533471896	-1.701799293173461	6.169392925491547	java.awt.Color[r=0,g=0,b=255]	water_12_BR	
mines_1_TL	1337.5191603815292	672.2309448594897	-1.7220924687808132	6.197040788978387	java.awt.Color[r=255,g=0,b=0]	mines_1_TL	
mines_1_BR	1360.5402728148001	696.7350481236645	-1.720024447065189	6.194839547929802	java.awt.Color[r=255,g=0,b=0]	mines_1_BR	
mines_2_TL	23.22072244426454	1275.9052223244216	-1.840157906250159	6.142811805970731	java.awt.Color[r=255,g=0,b=0]	mines_2_TL	
mines_2_BR	38.42485767883045	1279.5771674770513	-1.838792095543856	6.1424819495254255	java.awt.Color[r=255,g=0,b=0]	mines_2_BR	
mines_3_TL	57.24419603856586	1276.3513201952155	-1.8371015256152992	6.142771732317176	java.awt.Color[r=255,g=0,b=0]	mines_3_TL	
mines_3_BR	67.3921487670741	1287.963037228561	-1.836189919511445	6.141728634028584	java.awt.Color[r=255,g=0,b=0]	mines_3_BR	
mines_4_TL	356.00879601591805	1262.5700622671575	-1.810263044963948	6.144009723780293	java.awt.Color[r=255,g=0,b=0]	mines_4_TL	
mines_4_BR	365.400573891322	1272.1955253667402	-1.809419367202895	6.143145053718385	java.awt.Color[r=255,g=0,b=0]	mines_4_BR	
mines_5_TL	356.066537302755	1228.5407700510696	-1.810257857975899	6.147066627110841	java.awt.Color[r=255,g=0,b=0]	mines_5_TL	
mines_5_BR	362.33241872875806	1236.9661100121593	-1.8096949842705532	6.146309765944746	java.awt.Color[r=255,g=0,b=0]	mines_5_BR	
mines_6_TL	359.0325889833766	1200.2433017684234	-1.80999141302008	6.14960863193686	java.awt.Color[r=255,g=0,b=0]	mines_6_TL	
mines_6_BR	366.1982629698432	1206.9693922142178	-1.809347709573774	6.149004416951877	java.awt.Color[r=255,g=0,b=0]	mines_6_BR	
mines_7_TL	360.1523370332434	1158.3017492513318	-1.809890824341324	6.153376305703441	java.awt.Color[r=255,g=0,b=0]	mines_7_TL	
mines_7_BR	364.241799666368	1161.5043263425032	-1.809523461662607	6.1530886133084834	java.awt.Color[r=255,g=0,b=0]	mines_7_BR	
mines_8_TL	340.99750082391256	1291.3163042798114	-1.811611532554489	6.141427404924197	java.awt.Color[r=255,g=0,b=0]	mines_8_TL	
mines_8_BR	349.55864579704576	1295.8196688830212	-1.810842471816596	6.141022860798894	java.awt.Color[r=255,g=0,b=0]	mines_8_BR	
mines_9_TL	651.4674641743986	698.298771724134	-1.783721541220712	6.1946990762487575	java.awt.Color[r=255,g=0,b=0]	mines_9_TL	
mines_9_BR	664.0590148226838	709.3159374386014	-1.7825904229809	6.193709387413859	java.awt.Color[r=255,g=0,b=0]	mines_9_BR	
mines_10_TL	643.514475631895	670.2289348918712	-1.784435970336928	6.197220632593674	java.awt.Color[r=255,g=0,b=0]	mines_10_TL	
mines_10_BR	652.3045016811557	680.7091714707203	-1.783646348862142	6.196279176923677	java.awt.Color[r=255,g=0,b=0]	mines_10_BR	
mines_11_TL	534.8646481692194	837.1881545071665	-1.794196150399595	6.182222430713165	java.awt.Color[r=255,g=0,b=0]	mines_11_TL	
mines_11_BR	545.0097764167913	846.3953207162849	-1.7932847980231803	6.181395336900257	java.awt.Color[r=255,g=0,b=0]	mines_11_BR	
mines_12_TL	788.8188691659052	506.36178413638845	-1.771383054580796	6.211941069202551	java.awt.Color[r=255,g=0,b=0]	mines_12_TL	
mines_12_BR	795.028966777154	513.5393392914411	-1.77082519202079	6.211296298452711	java.awt.Color[r=255,g=0,b=0]	mines_12_BR	
mines_13_TL	1036.191845217043	88.20464134190115	-1.749161162054309	6.249504764456154	java.awt.Color[r=255,g=0,b=0]	mines_13_TL	
mines_13_BR	1050.2315736900964	95.73496341393911	-1.747899951787086	6.248828304114989	java.awt.Color[r=255,g=0,b=0]	mines_13_BR	
mines_14_TL	1014.631809161081	115.39065406848385	-1.751097933045833	6.247062603381499	java.awt.Color[r=255,g=0,b=0]	mines_14_TL	
mines_14_BR	1026.4892328642854	126.67058414273197	-1.750032762551546	6.246049310022549	java.awt.Color[r=255,g=0,b=0]	mines_14_BR	
mines_15_TL	1008.818612169136	419.204208891053	-1.751620141416579	6.219770567399519	java.awt.Color[r=255,g=0,b=0]	mines_15_TL	
mines_15_BR	1024.9681315755988	428.7757667118276	-1.750169405405178	6.218910739731196	java.awt.Color[r=255,g=0,b=0]	mines_15_BR	
mines_16_TL	986.6381813128246	423.61560078641924	-1.7536126434212371	6.219374285323134	java.awt.Color[r=255,g=0,b=0]	mines_16_TL	
mines_16_BR	994.3107757619946	430.3858587423747	-1.7529234025349831	6.218766102703207	java.awt.Color[r=255,g=0,b=0]	mines_16_BR	
mines_17_TL	1376.1519675845557	673.7634627413063	-1.7186220246629211	6.196903120554745	java.awt.Color[r=255,g=0,b=0]	mines_17_TL	
mines_17_BR	1397.4329922293582	692.4705303131632	-1.716710317692906	6.195222636082659	java.awt.Color[r=255,g=0,b=0]	mines_17_BR	
mines_18_TL	359.6717610798987	1174.050392469886	-1.8099339952137312	6.151961581012704	java.awt.Color[r=255,g=0,b=0]	mines_18_TL	
mines_18_BR	372.6234557461139	1182.8002046262554	-1.8087705246863401	6.151175572013379	java.awt.Color[r=255,g=0,b=0]	mines_18_BR	
mines_19_TL	378.67865620400335	1367.9080375538178	-1.808226576774367	6.134547052460472	java.awt.Color[r=255,g=0,b=0]	mines_19_TL	
mines_19_BR	387.5175705792426	1373.7435749926808	-1.807432563586537	6.134022837213234	java.awt.Color[r=255,g=0,b=0]	mines_19_BR	
mines_20_TL	432.8166326310202	1625.0799806229188	-1.803363279606798	6.111444903749903	java.awt.Color[r=255,g=0,b=0]	mines_20_TL	
mines_20_BR	441.97348721228263	1631.9909565788985	-1.8025407053643172	6.110824080216959	java.awt.Color[r=255,g=0,b=0]	mines_20_BR	
mines_21_TL	393.38337059681726	1520.4207728416077	-1.8069056298055994	6.120846600347282	java.awt.Color[r=255,g=0,b=0]	mines_21_TL	
mines_21_BR	398.84193029845846	1526.0618611190293	-1.806415279044673	6.120339852765415	java.awt.Color[r=255,g=0,b=0]	mines_21_BR	
mines_22_TL	400.0977421692587	1471.8095558815548	-1.8063024675449213	6.125213420264769	java.awt.Color[r=255,g=0,b=0]	mines_22_TL	
mines_22_BR	403.7541250123177	1487.0035347934172	-1.80597400908567	6.123848521916457	java.awt.Color[r=255,g=0,b=0]	mines_22_BR	
mines_23_TL	371.3329893441478	1494.4203225045203	-1.808886449255593	6.123182260540462	java.awt.Color[r=255,g=0,b=0]	mines_23_TL	
mines_23_BR	381.9978064147581	1499.5795175309904	-1.8079284124379063	6.122718802165859	java.awt.Color[r=255,g=0,b=0]	mines_23_BR	
mines_24_TL	1046.6562631181514	607.6728051204118	-1.748221127400311	6.202840145342581	java.awt.Color[r=255,g=0,b=0]	mines_24_TL	
mines_24_BR	1061.4475817573693	617.1993768226675	-1.746892400639722	6.201984358846041	java.awt.Color[r=255,g=0,b=0]	mines_24_BR	
mines_25_TL	884.619140472576	460.7888511133351	-1.762777169787038	6.216034955430227	java.awt.Color[r=255,g=0,b=0]	mines_25_TL	
mines_25_BR	894.1169255233908	468.96405253089324	-1.761923969239395	6.2153005645918125	java.awt.Color[r=255,g=0,b=0]	mines_25_BR	
