# SNAP pin export table
#
# Product:	Collocated_S1A_20190917T092852_S2_20190922T141049_uint8scale
# Created on:	Mon Mar 23 20:13:02 SGT 2020

Name	X	Y	Lon	Lat	Color	Label	Desc
asm_7_BR	2020.5011277845188	2731.1161999174365	-55.26280353228048	4.996339173097046	java.awt.Color[r=0,g=0,b=0]	asm_7_BR	
asm_8_TL	1852.3536695482326	2672.8852778947767	-55.277951060031214	5.001644697739635	java.awt.Color[r=0,g=0,b=0]	asm_8_TL	
asm_8_BR	1920.3322674293158	2692.3895831015907	-55.27182622325274	4.99986488372094	java.awt.Color[r=0,g=0,b=0]	asm_8_BR	
asm_9_TL	2517.166439610388	2771.0189818235303	-55.21803138398547	4.992610919398414	java.awt.Color[r=0,g=0,b=0]	asm_9_TL	
asm_9_BR	2551.967696900887	2794.3532010378185	-55.21489928746326	4.990492463526014	java.awt.Color[r=0,g=0,b=0]	asm_9_BR	
asm_10_TL	2614.684436283831	2774.895370297083	-55.20923978882032	4.9922364760543125	java.awt.Color[r=0,g=0,b=0]	asm_10_TL	
asm_10_BR	2641.5924848998548	2800.2056528361136	-55.20681989445209	4.98994125402391	java.awt.Color[r=0,g=0,b=0]	asm_10_BR	
asm_11_TL	2474.0826835685148	2615.3058030166867	-55.221877987554585	5.006701413171478	java.awt.Color[r=0,g=0,b=0]	asm_11_TL	
asm_11_BR	2512.224996550358	2642.673699098159	-55.21844556109645	5.0042173945848205	java.awt.Color[r=0,g=0,b=0]	asm_11_BR	
asm_12_TL	2421.9521643324406	2614.9741217576666	-55.22657829509474	5.006744158806522	java.awt.Color[r=0,g=0,b=0]	asm_12_TL	
asm_12_BR	2456.581627317879	2635.3888684516205	-55.22346088315885	5.0048897387740805	java.awt.Color[r=0,g=0,b=0]	asm_12_BR	
asm_13_TL	2512.0369717904396	2608.5295213394347	-55.218454158973834	5.0073048324170575	java.awt.Color[r=0,g=0,b=0]	asm_13_TL	
asm_13_BR	2534.4006509732862	2635.7419482843616	-55.21644439337444	5.004838734619615	java.awt.Color[r=0,g=0,b=0]	asm_13_BR	
asm_14_TL	2459.2258412272204	2618.2296293513136	-55.22321827862575	5.0064406719608545	java.awt.Color[r=0,g=0,b=0]	asm_14_TL	
asm_14_BR	2478.8565067476593	2645.1383912645033	-55.22145484017923	5.0040027107995515	java.awt.Color[r=0,g=0,b=0]	asm_14_BR	
asm_15_TL	2364.956009342932	2676.7972568162586	-55.23173242198466	5.0011678402501465	java.awt.Color[r=0,g=0,b=0]	asm_15_TL	
asm_15_BR	2400.3071763987973	2692.3832442810526	-55.22854876181221	4.999749902332742	java.awt.Color[r=0,g=0,b=0]	asm_15_BR	
asm_16_TL	2258.355107627649	2740.817142682172	-55.2413595996737	4.9954048195090826	java.awt.Color[r=0,g=0,b=0]	asm_16_TL	
asm_16_BR	2301.479796813306	2760.368842171898	-55.23747598633592	4.993626455896338	java.awt.Color[r=0,g=0,b=0]	asm_16_BR	
asm_17_TL	2258.1653913285118	2751.406388643627	-55.241379257852195	4.9944473502156335	java.awt.Color[r=0,g=0,b=0]	asm_17_TL	
asm_17_BR	2292.6803706248465	2778.4000248971715	-55.23827373549705	4.991998149218883	java.awt.Color[r=0,g=0,b=0]	asm_17_BR	
asm_18_TL	2200.1415731181623	2762.516148773466	-55.246613648174986	4.993456769317372	java.awt.Color[r=0,g=0,b=0]	asm_18_TL	
asm_18_BR	2251.3020817815122	2781.228774980911	-55.24200527088436	4.991752367499882	java.awt.Color[r=0,g=0,b=0]	asm_18_BR	
asm_19_TL	2105.23285417592	2776.499780125938	-55.25517446002678	4.992215124299747	java.awt.Color[r=0,g=0,b=0]	asm_19_TL	
asm_19_BR	2156.2054413931037	2798.8047436130364	-55.25058385160361	4.990185990138647	java.awt.Color[r=0,g=0,b=0]	asm_19_BR	
asm_20_TL	2026.5244243823545	2737.498100054916	-55.26226195480152	4.9957606549334015	java.awt.Color[r=0,g=0,b=0]	asm_20_TL	
asm_20_BR	2055.9013207898242	2755.517815465326	-55.259617454334965	4.994124212436312	java.awt.Color[r=0,g=0,b=0]	asm_20_BR	
asm_21_TL	2001.0858102583006	2750.6894459947725	-55.26455879518718	4.994573907570477	java.awt.Color[r=0,g=0,b=0]	asm_21_TL	
asm_21_BR	2052.4982991224388	2769.3538578417138	-55.25992758930797	4.9928739124168295	java.awt.Color[r=0,g=0,b=0]	asm_21_BR	
asm_22_TL	1916.25067727016	2665.281323787567	-55.27218782099634	5.002317113839174	java.awt.Color[r=0,g=0,b=0]	asm_22_TL	
asm_22_BR	1968.3928328894544	2683.61872177606	-55.26749065964706	5.000646543358096	java.awt.Color[r=0,g=0,b=0]	asm_22_BR	
asm_23_TL	2534.499584981968	2625.870228096108	-55.21643305476122	5.0057313320095345	java.awt.Color[r=0,g=0,b=0]	asm_23_TL	
asm_23_BR	2563.8783796525677	2643.292774017995	-55.21378838421502	5.0041487277972365	java.awt.Color[r=0,g=0,b=0]	asm_23_BR	
asm_24_TL	2567.3217789222545	2623.050742930427	-55.21347294390615	5.005978204800232	java.awt.Color[r=0,g=0,b=0]	asm_24_TL	
asm_24_BR	2586.1288690402	2640.0680681594604	-55.21178138024105	5.004434835711145	java.awt.Color[r=0,g=0,b=0]	asm_24_BR	
asm_25_TL	2438.573769093651	2783.4022872907444	-55.22512060157806	4.991510392149649	java.awt.Color[r=0,g=0,b=0]	asm_25_TL	
asm_25_BR	2489.469285106461	2805.768380934089	-55.22053712760985	4.989475573414764	java.awt.Color[r=0,g=0,b=0]	asm_25_BR	
asm_26_TL	2441.5276460238383	2832.037227720466	-55.224866088529716	4.987111976040471	java.awt.Color[r=0,g=0,b=0]	asm_26_TL	
asm_26_BR	2472.2255847214983	2850.8985479554394	-55.22210285671032	4.9853990052300325	java.awt.Color[r=0,g=0,b=0]	asm_26_BR	
asm_27_TL	2406.1389804173814	2733.5733507518744	-55.228032946741415	4.99602396036372	java.awt.Color[r=0,g=0,b=0]	asm_27_TL	
asm_27_BR	2430.0854969956563	2751.833936236995	-55.22587826296274	4.994366953554545	java.awt.Color[r=0,g=0,b=0]	asm_27_BR	
asm_28_TL	2487.1697430357453	2892.1565589031306	-55.220765488937786	4.981664711436152	java.awt.Color[r=0,g=0,b=0]	asm_28_TL	
asm_28_BR	2513.1566429377126	2919.6904487710563	-55.218429158595555	4.979168691950827	java.awt.Color[r=0,g=0,b=0]	asm_28_BR	
asm_29_TL	2658.8986724041024	2779.820498887915	-55.20525451360671	4.991780248834288	java.awt.Color[r=0,g=0,b=0]	asm_29_TL	
asm_29_BR	2677.9101472042385	2806.72510473281	-55.20354700544317	4.989342804693341	java.awt.Color[r=0,g=0,b=0]	asm_29_BR	
