# SNAP pin export table
#
# Product:	Subset_S1A_IW_SLC__1SDV_20170903T092838_20170903T092905_018209_01E9A9_63BD_Orb_TNR_Cal_deb_Spk_TF_TC_5m_Gamma
# Created on:	Thu Mar 19 11:42:11 SGT 2020

Name	X	Y	Lon	Lat	Color	Label	Desc
water_17_TL	4923.641824523453	5617.900258543043	-55.22322888620984	4.989878335111826	java.awt.Color[r=0,g=0,b=255]	water_17_TL	
water_17_BR	4931.134369332343	5620.97716014694	-55.2228923528339	4.989740133724901	java.awt.Color[r=0,g=0,b=255]	water_17_BR	
water_18_TL	4957.045545102563	5621.741131917428	-55.221728532572705	4.989705819348997	java.awt.Color[r=0,g=0,b=255]	water_18_TL	
water_18_BR	4967.42505188752	5624.995139149105	-55.22126232909338	4.989559663127455	java.awt.Color[r=0,g=0,b=255]	water_18_BR	
water_19_TL	5017.362883165944	5621.818053259311	-55.21901933323872	4.989702364368143	java.awt.Color[r=0,g=0,b=255]	water_19_TL	
water_19_BR	5027.041224881774	5626.824181828502	-55.21858462312431	4.989477510277744	java.awt.Color[r=0,g=0,b=255]	water_19_BR	
water_20_TL	5102.152593650622	5614.92078592928	-55.2152109385955	4.990012160401204	java.awt.Color[r=0,g=0,b=255]	water_20_TL	
water_20_BR	5110.161728364183	5621.477591302406	-55.21485120218921	4.98971765647712	java.awt.Color[r=0,g=0,b=255]	water_20_BR	
water_21_TL	4754.444039206486	5317.09244378953	-55.23082853403931	5.00338934799061	java.awt.Color[r=0,g=0,b=255]	water_21_TL	
water_21_BR	4757.803322274471	5323.421783866404	-55.230677649273126	5.003105060844137	java.awt.Color[r=0,g=0,b=255]	water_21_BR	
water_22_TL	4775.801926167682	5257.9283829516935	-55.22986922822462	5.00604674699667	java.awt.Color[r=0,g=0,b=255]	water_22_TL	
water_22_BR	4780.601665953174	5266.468484683966	-55.229653644244166	5.005663161800968	java.awt.Color[r=0,g=0,b=255]	water_22_BR	
water_23_TL	4888.24066106719	5260.810763654808	-55.22481895652026	5.005917282664657	java.awt.Color[r=0,g=0,b=255]	water_23_TL	
water_23_BR	4896.223103322554	5265.695338288322	-55.22446041902613	5.005697888262172	java.awt.Color[r=0,g=0,b=255]	water_23_BR	
water_24_TL	4985.755608911393	5245.907133996137	-55.22043899811633	5.006586690580219	java.awt.Color[r=0,g=0,b=255]	water_24_TL	
water_24_BR	4995.116832226515	5250.365147144941	-55.22001853161723	5.006386455512801	java.awt.Color[r=0,g=0,b=255]	water_24_BR	
water_25_TL	5044.200693788705	5241.714475330067	-55.21781389246498	5.006775007048261	java.awt.Color[r=0,g=0,b=255]	water_25_TL	
water_25_BR	5050.684320423286	5249.178350571441	-55.217522675419865	5.006439761387856	java.awt.Color[r=0,g=0,b=255]	water_25_BR	
water_26_TL	5152.729339946061	5264.497550489352	-55.21293924538458	5.005751687816519	java.awt.Color[r=0,g=0,b=255]	water_26_TL	
water_26_BR	5157.1617091144435	5270.40437011802	-55.21274016213614	5.005486378498871	java.awt.Color[r=0,g=0,b=255]	water_26_BR	
water_27_TL	4225.35895954608	5580.590539989629	-55.254592794722235	4.991554129632963	java.awt.Color[r=0,g=0,b=255]	water_27_TL	
water_27_BR	4230.674206164898	5584.946773379255	-55.25435405635841	4.991358466081208	java.awt.Color[r=0,g=0,b=255]	water_27_BR	
water_28_TL	3948.620556209935	5471.624332614694	-55.26702271159322	4.996448430109835	java.awt.Color[r=0,g=0,b=255]	water_28_TL	
water_28_BR	3957.316050086636	5474.593932664502	-55.2666321468406	4.996315048254211	java.awt.Color[r=0,g=0,b=255]	water_28_BR	
water_29_TL	4002.1528487808537	5425.228216980569	-55.2646182677627	4.99853234709973	java.awt.Color[r=0,g=0,b=255]	water_29_TL	
water_29_BR	4007.838940754067	5429.679195950695	-55.26436287259638	4.9983324279778225	java.awt.Color[r=0,g=0,b=255]	water_29_BR	
water_30_TL	3785.143614015775	5375.87955807244	-55.27436540338193	5.000748879827129	java.awt.Color[r=0,g=0,b=255]	water_30_TL	
water_30_BR	3789.897729879245	5382.189983812554	-55.274151868634796	5.000465442232547	java.awt.Color[r=0,g=0,b=255]	water_30_BR	
water_31_TL	4194.290641080821	5663.327039173979	-55.2559882519887	4.987837956544371	java.awt.Color[r=0,g=0,b=255]	water_31_TL	
water_31_BR	4202.7303618711885	5669.30621503928	-55.25560917547971	4.987569397291058	java.awt.Color[r=0,g=0,b=255]	water_31_BR	
water_32_TL	4228.973457571585	5696.125292283323	-55.2544304467812	4.986364797941343	java.awt.Color[r=0,g=0,b=255]	water_32_TL	
water_32_BR	4235.413400055375	5701.629526055578	-55.2541411918431	4.986117571075094	java.awt.Color[r=0,g=0,b=255]	water_32_BR	
water_33_TL	5248.781193073606	5576.272949415827	-55.20862500299796	4.991748057513114	java.awt.Color[r=0,g=0,b=255]	water_33_TL	
water_33_BR	5256.2470661131665	5582.130539306323	-55.20828966760492	4.991484959386777	java.awt.Color[r=0,g=0,b=255]	water_33_BR	
water_34_TL	5127.853238608688	5632.010119197177	-55.21405657448662	4.989244579937706	java.awt.Color[r=0,g=0,b=255]	water_34_TL	
water_34_BR	5134.021746575832	5635.557224427612	-55.21377951123726	4.989085258995562	java.awt.Color[r=0,g=0,b=255]	water_34_BR	
water_35_TL	4807.973899502773	5392.927526831438	-55.22842419945626	4.999983157282159	java.awt.Color[r=0,g=0,b=255]	water_35_TL	
water_35_BR	4814.235737381503	5396.393935047061	-55.228142944222604	4.999827460908104	java.awt.Color[r=0,g=0,b=255]	water_35_BR	
water_36_TL	4767.090729700867	6101.981631062721	-55.23026049827108	4.968135450327227	java.awt.Color[r=0,g=0,b=255]	water_36_TL	
water_36_BR	4777.383220461663	6112.724332464175	-55.22979820318297	4.967652933684144	java.awt.Color[r=0,g=0,b=255]	water_36_BR	
water_37_TL	4571.708465861622	5561.821021091047	-55.23903624196371	4.992397176918071	java.awt.Color[r=0,g=0,b=255]	water_37_TL	
water_37_BR	4577.859354489949	5568.161319451348	-55.238759970100425	4.992112397571924	java.awt.Color[r=0,g=0,b=255]	water_37_BR	
water_38_TL	4368.880342318211	5590.862118512276	-55.24814642213513	4.9910927738340165	java.awt.Color[r=0,g=0,b=255]	water_38_TL	
water_38_BR	4376.70483721816	5597.546688560193	-55.24779497896717	4.990792531261926	java.awt.Color[r=0,g=0,b=255]	water_38_BR	
water_39_TL	4217.499774219235	5664.949843907962	-55.25494579603723	4.987765067029587	java.awt.Color[r=0,g=0,b=255]	water_39_TL	
water_39_BR	4224.176996984286	5671.987048056908	-55.25464588347396	4.987448985627363	java.awt.Color[r=0,g=0,b=255]	water_39_BR	
water_40_TL	4158.596491987584	5668.202933872701	-55.2575914819729	4.987618952007789	java.awt.Color[r=0,g=0,b=255]	water_40_TL	
water_40_BR	4167.131719579222	5672.947130233442	-55.25720811570295	4.987405862802704	java.awt.Color[r=0,g=0,b=255]	water_40_BR	
water_41_TL	4161.429804533254	5685.2860265776835	-55.25746422157468	4.986851651843944	java.awt.Color[r=0,g=0,b=255]	water_41_TL	
water_41_BR	4170.89480070374	5691.611892153189	-55.257039094038475	4.986567520757355	java.awt.Color[r=0,g=0,b=255]	water_41_BR	
water_42_TL	4199.293670772808	5733.195773707848	-55.255763537086736	4.984699748938677	java.awt.Color[r=0,g=0,b=255]	water_42_TL	
water_42_BR	4204.951221683063	5741.241144447282	-55.25550942386407	4.984338384963595	java.awt.Color[r=0,g=0,b=255]	water_42_BR	
water_43_TL	3797.7264238963835	5389.517001209082	-55.27380023686028	5.000136343646831	java.awt.Color[r=0,g=0,b=255]	water_43_TL	
water_43_BR	3808.6748159206472	5392.226638500491	-55.27330848146568	5.000014638217166	java.awt.Color[r=0,g=0,b=255]	water_43_BR	
water_44_TL	3893.321153207682	5356.981822932372	-55.2695065265392	5.001597686042707	java.awt.Color[r=0,g=0,b=255]	water_44_TL	
water_44_BR	3899.8002910544164	5360.8398966342065	-55.26921551111142	5.001424397714026	java.awt.Color[r=0,g=0,b=255]	water_44_BR	
water_45_TL	3917.252976275049	5373.334529774293	-55.26843161041729	5.000863191718066	java.awt.Color[r=0,g=0,b=255]	water_45_TL	
water_45_BR	3923.0881656978745	5378.245794334856	-55.268169518425076	5.000642598517111	java.awt.Color[r=0,g=0,b=255]	water_45_BR	
water_46_TL	3990.218955183169	5432.54392023031	-55.26515428771359	4.998203756697564	java.awt.Color[r=0,g=0,b=255]	water_46_TL	
water_46_BR	3997.2352380403318	5438.777143892978	-55.264839146007176	4.997923786693288	java.awt.Color[r=0,g=0,b=255]	water_46_BR	
water_47_TL	3958.9174267246854	5376.4861319091	-55.26656021978512	5.000721635099708	java.awt.Color[r=0,g=0,b=255]	water_47_TL	
water_47_BR	3969.3821358655114	5381.691524390975	-55.26609018937687	5.000487830918392	java.awt.Color[r=0,g=0,b=255]	water_47_BR	
water_48_TL	3951.9059728041757	5408.525627521914	-55.266875144596156	4.999282556669485	java.awt.Color[r=0,g=0,b=255]	water_48_TL	
water_48_BR	3958.5782734581735	5414.182565832671	-55.26657545311327	4.999028470962191	java.awt.Color[r=0,g=0,b=255]	water_48_BR	
water_49_TL	3946.433521080995	5455.610101681072	-55.26712094394738	4.997167721530389	java.awt.Color[r=0,g=0,b=255]	water_49_TL	
water_49_BR	3951.6803558485117	5460.732627531834	-55.26688527835414	4.996937639367138	java.awt.Color[r=0,g=0,b=255]	water_49_BR	
water_50_TL	3976.468382688705	5494.202657814181	-55.26577190518545	4.995434307379009	java.awt.Color[r=0,g=0,b=255]	water_50_TL	
water_50_BR	3981.845241812058	5496.740589739304	-55.2655303994489	4.995320314227089	java.awt.Color[r=0,g=0,b=255]	water_50_BR	
water_51_TL	4012.968987039989	5463.8560600823985	-55.26413245264703	4.996797348007183	java.awt.Color[r=0,g=0,b=255]	water_51_TL	
water_51_BR	4016.902591870399	5467.588092805352	-55.26395577177999	4.99662972090539	java.awt.Color[r=0,g=0,b=255]	water_51_BR	
water_52_TL	4013.1944805791136	5532.879444835824	-55.2641223244324	4.9936971099329	java.awt.Color[r=0,g=0,b=255]	water_52_TL	
water_52_BR	4016.8584580139723	5538.635446992819	-55.26395775408588	4.993438574697247	java.awt.Color[r=0,g=0,b=255]	water_52_BR	
water_53_TL	3969.023610211443	5539.93807804487	-55.26610629283061	4.993380066028066	java.awt.Color[r=0,g=0,b=255]	water_53_TL	
water_53_BR	3973.7250593961217	5543.358423969985	-55.2658951236476	4.993226438576991	java.awt.Color[r=0,g=0,b=255]	water_53_BR	
water_54_TL	4052.3197980942205	5526.410667693199	-55.26236498089641	4.993987660001739	java.awt.Color[r=0,g=0,b=255]	water_54_TL	
water_54_BR	4056.8386309610214	5532.706941559096	-55.26216201406488	4.993704858049402	java.awt.Color[r=0,g=0,b=255]	water_54_BR	
water_55_TL	4064.6779300076887	5496.242403427852	-55.26180990595736	4.995342690645985	java.awt.Color[r=0,g=0,b=255]	water_55_TL	
water_55_BR	4072.594058784889	5501.078290566496	-55.261454346983776	4.995125483079539	java.awt.Color[r=0,g=0,b=255]	water_55_BR	
water_56_TL	4192.019798893947	5572.988264533589	-55.25609024860091	4.991895591644775	java.awt.Color[r=0,g=0,b=255]	water_56_TL	
water_56_BR	4197.797690627631	5576.529136421683	-55.2558307301782	4.991736550677966	java.awt.Color[r=0,g=0,b=255]	water_56_BR	
water_57_TL	4154.682982457569	5596.021189853607	-55.25776726024417	4.990861050202128	java.awt.Color[r=0,g=0,b=255]	water_57_TL	
water_57_BR	4159.517089911504	5601.092913157889	-55.25755013261362	4.990633249874074	java.awt.Color[r=0,g=0,b=255]	water_57_BR	
water_58_TL	4200.724207321182	5617.002193524924	-55.25569928344444	4.989918672388422	java.awt.Color[r=0,g=0,b=255]	water_58_TL	
water_58_BR	4205.451114892261	5624.345882672045	-55.255486970778556	4.989588824978288	java.awt.Color[r=0,g=0,b=255]	water_58_BR	
water_59_TL	4182.339625008404	5637.121816088926	-55.25652504100863	4.989014984165424	java.awt.Color[r=0,g=0,b=255]	water_59_TL	
water_59_BR	4187.602642724756	5642.798408285147	-55.25628864854587	4.988760015688845	java.awt.Color[r=0,g=0,b=255]	water_59_BR	
water_60_TL	4245.45530503639	5652.800475476877	-55.25369015200679	4.988310765197289	java.awt.Color[r=0,g=0,b=255]	water_60_TL	
water_60_BR	4251.494289112976	5660.079958950606	-55.25341890642196	4.987983801634042	java.awt.Color[r=0,g=0,b=255]	water_60_BR	
water_61_TL	4264.952547495952	5658.251138628475	-55.25281441846181	4.988065944496405	java.awt.Color[r=0,g=0,b=255]	water_61_TL	
water_61_BR	4271.6413526877295	5663.285847156891	-55.252513985665	4.987839806715297	java.awt.Color[r=0,g=0,b=255]	water_61_BR	
water_62_TL	4283.489509591833	5640.551312936732	-55.251981816643216	4.988860945693663	java.awt.Color[r=0,g=0,b=255]	water_62_TL	
water_62_BR	4288.357729709474	5647.467705690768	-55.25176315681631	4.9885502906275665	java.awt.Color[r=0,g=0,b=255]	water_62_BR	
water_63_TL	4246.250152352266	5587.014074161911	-55.25365445083217	4.991265611686711	java.awt.Color[r=0,g=0,b=255]	water_63_TL	
water_63_BR	4249.082169674803	5593.799557271224	-55.253527248609885	4.99096083652735	java.awt.Color[r=0,g=0,b=255]	water_63_BR	
water_64_TL	4255.71564172674	5591.828186177125	-55.253229301143335	4.991049382166575	java.awt.Color[r=0,g=0,b=255]	water_64_TL	
water_64_BR	4259.439326252788	5595.115388232385	-55.253062049007184	4.990901734974163	java.awt.Color[r=0,g=0,b=255]	water_64_BR	
water_65_TL	4272.401791747427	5595.499166288326	-55.2524798299635	4.990884497289495	java.awt.Color[r=0,g=0,b=255]	water_65_TL	
water_65_BR	4277.81728933705	5599.037194048156	-55.252236588750705	4.990725584068881	java.awt.Color[r=0,g=0,b=255]	water_65_BR	
water_66_TL	4293.077104300959	5601.652877404631	-55.25155118249996	4.990608098652004	java.awt.Color[r=0,g=0,b=255]	water_66_TL	
water_66_BR	4298.006750327069	5604.351025833181	-55.25132976368143	4.990486909253394	java.awt.Color[r=0,g=0,b=255]	water_66_BR	
water_67_TL	4224.6689679808915	5502.1823419081775	-55.254623786220684	4.995075893769805	java.awt.Color[r=0,g=0,b=255]	water_67_TL	
water_67_BR	4229.274637511	5505.861422612448	-55.25441691905406	4.994910645048397	java.awt.Color[r=0,g=0,b=255]	water_67_BR	
water_68_TL	4226.542069852119	5531.890220947724	-55.2545396544187	4.993741541679805	java.awt.Color[r=0,g=0,b=255]	water_68_TL	
water_68_BR	4233.852474942803	5538.254521494266	-55.2542113019874	4.99345568425712	java.awt.Color[r=0,g=0,b=255]	water_68_BR	
water_69_TL	4580.527503326535	5443.399338271891	-55.23864012815641	4.997716177300451	java.awt.Color[r=0,g=0,b=255]	water_69_TL	
water_69_BR	4588.537196553778	5450.640172547952	-55.23828036666406	4.997390949695453	java.awt.Color[r=0,g=0,b=255]	water_69_BR	
water_70_TL	4572.92441966082	5478.92127091618	-55.23898162646958	4.99612068254966	java.awt.Color[r=0,g=0,b=255]	water_70_TL	
water_70_BR	4580.71711720177	5483.233390068039	-55.2386316115043	4.995927000422607	java.awt.Color[r=0,g=0,b=255]	water_70_BR	
water_71_TL	4580.671723312	5494.763771347658	-55.23863365040555	4.995409104535846	java.awt.Color[r=0,g=0,b=255]	water_71_TL	
water_71_BR	4584.400541231735	5500.687760629415	-55.2384661676991	4.995143024030108	java.awt.Color[r=0,g=0,b=255]	water_71_BR	
water_72_TL	4583.420330954716	5509.289695610947	-55.23851019459278	4.994756661546763	java.awt.Color[r=0,g=0,b=255]	water_72_TL	
water_72_BR	4588.760608476354	5513.81982691458	-55.23827033194682	4.994553187237306	java.awt.Color[r=0,g=0,b=255]	water_72_BR	
water_73_TL	4553.207598389592	5551.170215821054	-55.23986722256469	4.992875565976182	java.awt.Color[r=0,g=0,b=255]	water_73_TL	
water_73_BR	4559.449419867247	5554.702408740894	-55.239586866382986	4.992716914831864	java.awt.Color[r=0,g=0,b=255]	water_73_BR	
water_74_TL	4642.269197162241	5490.599676881742	-55.23586695279441	4.995596138021009	java.awt.Color[r=0,g=0,b=255]	water_74_TL	
water_74_BR	4645.979085813509	5496.248738313865	-55.23570032031052	4.995342406109739	java.awt.Color[r=0,g=0,b=255]	water_74_BR	
water_75_TL	4607.0612079799175	5481.97482585418	-55.23744834653469	4.995983529796074	java.awt.Color[r=0,g=0,b=255]	water_75_TL	
water_75_BR	4613.236758439569	5486.352554787474	-55.2371709669664	4.995786900755549	java.awt.Color[r=0,g=0,b=255]	water_75_BR	
water_76_TL	4707.21372381947	5450.699839944777	-55.232949919748606	4.997388269688726	java.awt.Color[r=0,g=0,b=255]	water_76_TL	
water_76_BR	4713.256310629426	5455.449975852185	-55.23267851234426	4.997174913704363	java.awt.Color[r=0,g=0,b=255]	water_76_BR	
water_77_TL	4764.926636011573	5373.9524727007665	-55.23035770019295	5.000835436339288	java.awt.Color[r=0,g=0,b=255]	water_77_TL	
water_77_BR	4769.869083649246	5382.899963697069	-55.23013570638025	5.000433552943463	java.awt.Color[r=0,g=0,b=255]	water_77_BR	
water_78_TL	4731.448624334997	5301.485612035569	-55.2318613906715	5.004090340765673	java.awt.Color[r=0,g=0,b=255]	water_78_TL	
water_78_BR	4736.672150471015	5306.1999886551785	-55.231626772003246	5.003878590937049	java.awt.Color[r=0,g=0,b=255]	water_78_BR	
water_79_TL	4702.146223012358	5321.963069266116	-55.23317753041997	5.003170580125168	java.awt.Color[r=0,g=0,b=255]	water_79_TL	
water_79_BR	4708.024522565072	5326.308184518828	-55.23291350210333	5.0029754159530295	java.awt.Color[r=0,g=0,b=255]	water_79_BR	
water_80_TL	4682.159063374158	5356.177539447963	-55.23407526896943	5.001633811050048	java.awt.Color[r=0,g=0,b=255]	water_80_TL	
water_80_BR	4688.098783861147	5360.943059050172	-55.23380848188459	5.001419764095276	java.awt.Color[r=0,g=0,b=255]	water_80_BR	
water_81_TL	4646.11358944932	5443.3195234446175	-55.23569427897693	4.997719762244413	java.awt.Color[r=0,g=0,b=255]	water_81_TL	
water_81_BR	4651.621936147567	5446.587791145066	-55.235446867375465	4.997572965503018	java.awt.Color[r=0,g=0,b=255]	water_81_BR	
water_82_TL	4581.861517244019	5530.681011937631	-55.23858020990185	4.993795854226578	java.awt.Color[r=0,g=0,b=255]	water_82_TL	
water_82_BR	4586.377135900781	5535.391128372052	-55.238377387439016	4.993584295747427	java.awt.Color[r=0,g=0,b=255]	water_82_BR	
water_83_TL	4480.203616150655	5576.605762683961	-55.24314625221703	4.991733108950838	java.awt.Color[r=0,g=0,b=255]	water_83_TL	
water_83_BR	4485.314141194103	5581.135326771153	-55.24291670907921	4.991529660118341	java.awt.Color[r=0,g=0,b=255]	water_83_BR	
water_84_TL	4296.226538153365	5638.946633199957	-55.251409723271664	4.988933021110346	java.awt.Color[r=0,g=0,b=255]	water_84_TL	
water_84_BR	4300.589004926616	5647.200547757675	-55.25121377974272	4.988562290230295	java.awt.Color[r=0,g=0,b=255]	water_84_BR	
water_85_TL	4701.57259389828	5993.25381004723	-55.23320329541	4.973019043498589	java.awt.Color[r=0,g=0,b=255]	water_85_TL	
water_85_BR	4712.511462148745	6017.0903965639445	-55.23271196778298	4.971948404999129	java.awt.Color[r=0,g=0,b=255]	water_85_BR	
water_86_TL	4667.501709479606	6095.264879425769	-55.23473361522084	4.968437138359983	java.awt.Color[r=0,g=0,b=255]	water_86_TL	
water_86_BR	4679.099630434997	6105.891047342593	-55.23421268573793	4.967959855907417	java.awt.Color[r=0,g=0,b=255]	water_86_BR	
water_87_TL	4905.58586294204	6017.795353893627	-55.22403988352274	4.971916741301933	java.awt.Color[r=0,g=0,b=255]	water_87_TL	
water_87_BR	4914.4059734670445	6022.219102618445	-55.22364372151813	4.971718045247303	java.awt.Color[r=0,g=0,b=255]	water_87_BR	
water_88_TL	4799.638043398736	5976.555016818689	-55.22879861080349	4.973769082557766	java.awt.Color[r=0,g=0,b=255]	water_88_TL	
water_88_BR	4820.536939244717	5982.45744046125	-55.2278599209255	4.973503970689193	java.awt.Color[r=0,g=0,b=255]	water_88_BR	
water_89_TL	4243.91916784714	5814.861817835335	-55.25375914878257	4.981031656157012	java.awt.Color[r=0,g=0,b=255]	water_89_TL	
water_89_BR	4250.8981965899	5820.722056269675	-55.253445680373176	4.980768439069305	java.awt.Color[r=0,g=0,b=255]	water_89_BR	
water_90_TL	3811.92307714466	5370.271424373088	-55.27316258333047	5.001000773438005	java.awt.Color[r=0,g=0,b=255]	water_90_TL	
water_90_BR	3817.3212268657517	5373.968040225867	-55.27292012131045	5.000834737112001	java.awt.Color[r=0,g=0,b=255]	water_90_BR	
water_91_TL	3766.740282941377	5354.752857666681	-55.27519200306107	5.001697801721004	java.awt.Color[r=0,g=0,b=255]	water_91_TL	
water_91_BR	3770.7161472812295	5359.3247253476	-55.275013424075865	5.001492452790267	java.awt.Color[r=0,g=0,b=255]	water_91_BR	
water_92_TL	3746.673371410463	5371.390813523642	-55.276093323727736	5.000950495218864	java.awt.Color[r=0,g=0,b=255]	water_92_TL	
water_92_BR	3752.67286727624	5375.795012353046	-55.27582385178607	5.000752677262726	java.awt.Color[r=0,g=0,b=255]	water_92_BR	
water_93_TL	3831.425529932836	5382.551485120217	-55.2722866157596	5.000449205125052	java.awt.Color[r=0,g=0,b=255]	water_93_TL	
water_93_BR	3835.3357624367345	5386.073573667047	-55.27211098467846	5.00029100782637	java.awt.Color[r=0,g=0,b=255]	water_93_BR	
water_94_TL	3916.761638886528	5336.858774483524	-55.268453679211575	5.002501528141941	java.awt.Color[r=0,g=0,b=255]	water_94_TL	
water_94_BR	3921.5742900217883	5342.972421316837	-55.26823751530798	5.002226929022338	java.awt.Color[r=0,g=0,b=255]	water_94_BR	
water_95_TL	3931.640013436321	5379.602754377367	-55.26778540564853	5.000581649619805	java.awt.Color[r=0,g=0,b=255]	water_95_TL	
water_95_BR	3936.02057220228	5385.317776568554	-55.26758864950391	5.000324955030633	java.awt.Color[r=0,g=0,b=255]	water_95_BR	
water_96_TL	3909.464074280113	5392.14665055128	-55.268781454902715	5.000018230937033	java.awt.Color[r=0,g=0,b=255]	water_96_TL	
water_96_BR	3914.22555763484	5394.3187127576675	-55.26856758923908	4.99992067110313	java.awt.Color[r=0,g=0,b=255]	water_96_BR	
